ticker,rows,first_date,last_date,universe_source,status,RIC,price_obs,price_first,price_last,esg_first_date,esg_last_date,esg_obs,esg_first_year,esg_last_year,E_nonnull,S_nonnull,G_nonnull,first_year_with_lagged_esg,eligibility_status,price_method,esg_complete,final_status,exclusion_reason
TRIP,1282248,20111222,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TRIP.O,1901,2011-12-07,2019-06-28,2011-12-31,2019-12-31,9,2011.0,2019.0,9,9,9,2012.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TROW,623777,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TROW.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TRV,712753,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TRV,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TSCO,731384,20020823,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TSCO.O,2640,2009-01-02,2019-06-28,2009-12-26,2018-12-29,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TSN,1142923,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TSN,2640,2009-01-02,2019-06-28,2010-10-02,2019-09-28,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TSS,315993,19960718,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TSS.W^E14,726,2009-05-04,2014-04-25,2009-12-31,2017-12-31,9,2009.0,2017.0,9,9,9,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TWX,1994963,19960104,20180614,raw_options,PENDING_LSEG_RECONCILIATION,TWX.N^F18,2379,2009-01-02,2018-06-14,2008-12-31,2014-12-31,7,2008.0,2014.0,7,7,7,2009.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TXN,1742777,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TXN.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
TXT,837331,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,TXT,2640,2009-01-02,2019-06-28,2009-01-03,2017-12-30,10,2009.0,2017.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
UAA,1331237,20051130,20190628,raw_options,PENDING_LSEG_RECONCILIATION,UAA,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,9,9,9,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
UAL,1465174,20060210,20190628,raw_options,PENDING_LSEG_RECONCILIATION,UAL.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
UDR,220648,19980608,20190628,raw_options,PENDING_LSEG_RECONCILIATION,UDR,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
UHS,460959,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,UHS,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
ULTA,1220392,20071109,20190628,raw_options,PENDING_LSEG_RECONCILIATION,ULTA.O,2640,2009-01-02,2019-06-28,2010-01-30,2019-02-02,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
UNH,1881026,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,UNH,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
UNM,554560,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,UNM,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
UNP,1907674,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,UNP,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
UPS,1517449,20000217,20190628,raw_options,PENDING_LSEG_RECONCILIATION,UPS,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
URI,1714188,19980730,20190628,raw_options,PENDING_LSEG_RECONCILIATION,URI,2640,2009-01-02,2019-06-28,2013-12-31,2018-12-31,6,2013.0,2018.0,5,5,5,2014.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
USB,1644280,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,USB,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
UTX,1851883,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,UTX.PH^B09,0,,,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,CHECK,UNRESOLVED_RIC,True,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
V,1855809,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,V,2640,2009-01-02,2019-06-28,2009-09-30,2018-09-30,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
VAR,501680,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,VAR.B^J07,0,,,2008-09-26,2017-09-29,10,2008.0,2017.0,10,10,10,2009.0,CHECK,UNRESOLVED_RIC,True,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
VFC,876256,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,VFC,2640,2009-01-02,2019-06-28,2009-01-03,2018-03-31,11,2009.0,2018.0,11,11,11,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
VIAB,1103862,20060103,20190628,raw_options,PENDING_LSEG_RECONCILIATION,VIAB.W^E14,587,2010-02-25,2014-04-09,2010-09-30,2019-09-30,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
VLO,1886819,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,VLO,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
VMC,898054,19980715,20190628,raw_options,PENDING_LSEG_RECONCILIATION,VMC,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
VNO,556508,19971217,20190628,raw_options,PENDING_LSEG_RECONCILIATION,VNO,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
VRSK,236832,20091015,20190628,raw_options,PENDING_LSEG_RECONCILIATION,VRSK.O,2448,2009-10-07,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
VRSN,1066575,19980805,20190628,raw_options,PENDING_LSEG_RECONCILIATION,VRSN.O,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
VRTX,2005413,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,VRTX.O,2638,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
VTR,333164,19971124,20190628,raw_options,PENDING_LSEG_RECONCILIATION,VTR,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
VZ,1891703,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,VZ,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
WAT,610676,19960223,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WAT,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
WBA,1706046,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WBA.AX^B20,2318,2009-01-02,2019-06-28,2014-12-31,2017-09-30,4,2014.0,2017.0,3,3,3,2015.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
WDC,1719454,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WDC.O,2640,2009-01-02,2019-06-28,2009-07-03,2018-06-29,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
WEC,271522,19970602,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WEC,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
WELL,506920,19980715,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WELL.K,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
WFC,1760019,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WFC,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
WHR,1544392,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WHR,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
WLTW,301343,20011004,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WTW.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
WM,830350,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WM,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
WMB,1718380,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WMB,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
WMT,1856590,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WMT.O,2640,2009-01-02,2019-06-28,2009-01-31,2018-01-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
WRK,139035,20150707,20190628,raw_options,PENDING_LSEG_RECONCILIATION,01WRKH3^1,0,,,,,0,,,0,0,0,,CHECK,UNRESOLVED_RIC,False,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
WU,517481,20061002,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WU,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
WY,1329767,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WY,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
WYND,609688,20060801,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WYNDZ3^1,0,,,,,0,,,0,0,0,,CHECK,UNRESOLVED_RIC,False,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
WYNN,2312106,20030203,20190628,raw_options,PENDING_LSEG_RECONCILIATION,WYNN.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
XEC,607324,20021002,20190628,raw_options,PENDING_LSEG_RECONCILIATION,XEC.W^E14,855,2009-01-02,2014-04-25,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
XEL,319876,19970527,20190628,raw_options,PENDING_LSEG_RECONCILIATION,XEL.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
XL,686453,19970609,20180911,raw_options,PENDING_LSEG_RECONCILIATION,0#XLW+,0,,,,,0,,,0,0,0,,CHECK,UNRESOLVED_RIC,False,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
XLNX,1540512,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,XLNX.B^J07,0,,,2005-04-02,2014-03-29,10,2005.0,2014.0,10,10,10,2006.0,CHECK,UNRESOLVED_RIC,True,UNRESOLVED_PRICE,Mapped/historical RIC returned no TRDPRC_1 in 2009-2019 audit; corporate-action successor resolution required
XOM,1929840,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,XOM,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
XRAY,366028,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,XRAY.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
XRX,802853,19960104,20190628,raw_options,PENDING_LSEG_RECONCILIATION,XRX.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
XYL,158272,20111101,20190628,raw_options,PENDING_LSEG_RECONCILIATION,XYL,1939,2011-10-13,2019-06-28,2011-12-31,2019-12-31,9,2011.0,2019.0,9,9,9,2012.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
YUM,1512429,19971007,20190628,raw_options,PENDING_LSEG_RECONCILIATION,YUM,2640,2009-01-02,2019-06-28,2010-12-25,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
ZBH,587772,20010807,20190628,raw_options,PENDING_LSEG_RECONCILIATION,ZBH,2640,2009-01-02,2019-06-28,2010-12-31,2019-12-31,10,2010.0,2019.0,10,10,10,2011.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
ZION,810205,19970603,20190628,raw_options,PENDING_LSEG_RECONCILIATION,ZION.O,2640,2009-01-02,2019-06-28,2009-12-31,2018-12-31,10,2009.0,2018.0,10,10,10,2010.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
ZTS,1059261,20130219,20190628,raw_options,PENDING_LSEG_RECONCILIATION,ZTS,1613,2013-02-01,2019-06-28,2013-12-31,2019-12-31,7,2013.0,2019.0,7,7,7,2014.0,DIRECT_PRICE_ESG_OPTION,INITIAL_LSEG_RIC_TRDPRC_1,True,ELIGIBLE_PRELIM,
